Time (s),Joint 1 Position,Joint 2 Position,Joint 3 Position,Joint 4 Position,Joint 5 Position,Joint 6 Position
11.728965997695923,1.6910351202819083,-0.6156993484380339,-1.2003054182213475,-2.9774721526803547,0.3591091954846412,1.6850063733254017
11.831675052642822,1.6910541699263784,-0.6179044151245545,-1.197398224098683,-2.9825450821052386,0.36035661545064884,1.6893021520197875
11.932015895843506,1.6910696477625105,-0.6202789220407855,-1.1943475895344884,-2.9878118534104643,0.36167917151022,1.6938856505047257
12.02920389175415,1.6910423829588626,-0.6224386894730813,-1.1916090670929982,-2.9924028914994243,0.3628707336017608,1.6978994786820798
12.133027076721191,1.6910505981180404,-0.6245852441173695,-1.188761761856302,-2.9974429645276115,0.3640565485201904,1.7021248456415075
12.230983018875122,1.6910541699263784,-0.6266964867674066,-1.186221489697937,-3.001763283892929,0.3651555316708237,1.7060046593251046
12.330487966537476,1.6910470263097022,-0.6288478946611807,-1.1835061484770568,-3.006434103538299,0.36631319909464316,1.7100578182802806
12.43346095085144,1.691093816998932,-0.6307161575365807,-1.1810557117527931,-3.0107202309730647,0.36732877794187524,1.7137154914636001
12.532474994659424,1.691090245190594,-0.6327737704368879,-1.178610752559885,-3.0148951928112675,0.3683935441593624,1.7175714730205003
12.63100290298462,1.691058932337496,-0.6345842164052625,-1.1763575876866996,-3.018778582116746,0.3693559022355752,1.7210077459939426
12.731422901153564,1.6910744101736281,-0.6365805223953103,-1.1739526813116528,-3.0229128761456376,0.37033338978889263,1.7246326168046702
12.829088926315308,1.6910865543219777,-0.6383027213352505,-1.1717428548437023,-3.0267519136212426,0.37122855161467483,1.727875922953797
12.930564880371094,1.6911020321581098,-0.6401395541651326,-1.1695281969325104,-3.030587134802305,0.372142118719906,1.731312503690425
13.032063961029053,1.691105723026726,-0.6417345370633475,-1.16750920968436,-3.0341029170983127,0.3729755795566431,1.7343964916193577
13.132526874542236,1.691105603966448,-0.6434828472571082,-1.1654710986697048,-3.037629904669873,0.3738263263545007,1.737665422234614
13.229947090148926,1.6910758388969633,-0.645064670632441,-1.1635519671300698,-3.0409223725914853,0.374597549080439,1.7405564629547028
13.331435918807983,1.6910948885414336,-0.6466860101447183,-1.1615479374490678,-3.0444231699672932,0.37541731892818997,1.7436343022147007
13.430481910705566,1.6910758388969633,-0.6482473774121784,-1.1597885590846002,-3.0474225454375357,0.3761203035670567,1.7463987779881622
13.529767990112305,1.6911222724053594,-0.6497730548958484,-1.1579132283248863,-3.050727404255646,0.3768777290908537,1.749338577108427
13.631752014160156,1.691130844745371,-0.6510859219801372,-1.1562646812674484,-3.053705702906161,0.37752626758434193,1.7519479853437876
13.733299970626831,1.6911185815367433,-0.652492726069154,-1.1545257065825096,-3.056762741929291,0.3782250647881538,1.7546716782790293
13.833040952682495,1.6911067945692275,-0.6538375745658409,-1.1529700405343357,-3.059435743645723,0.3788474884663317,1.7571259925370881
13.932955026626587,1.6911222724053594,-0.6552584473670443,-1.1513087673618032,-3.062331521472792,0.37949961336254384,1.759756726889287
14.03057599067688,1.6911103663775655,-0.6563992189540601,-1.149854427197131,-3.064996136745309,0.3800556496640938,1.7620515863204982
14.128058910369873,1.6911498943898413,-0.6576904066961073,-1.148285576199855,-3.0677807049811405,0.3806569372163759,1.7645273095175993
14.234257936477661,1.6911185815367433,-0.6588138573831299,-1.1468850381038245,-3.070268360711476,0.3811884737548803,1.7666685141985914
14.331703901290894,1.6911498943898413,-0.6599531222211675,-1.145462883358903,-3.0728970574742034,0.38174669985286297,1.7690206865303981
14.430329084396362,1.6911618004176352,-0.6610528439741639,-1.1441953326499863,-3.075152342798345,0.38223346436887945,1.7711039185734112
14.531574010848999,1.6911546568009588,-0.6621496625498526,-1.1428635668832314,-3.077545191494154,0.3827478011714919,1.773249591779741
14.62846302986145,1.6911618004176352,-0.6631036198837069,-1.1416169905750477,-3.0798199530047645,0.38321725097188114,1.7751875214344053
14.729496955871582,1.691173706445429,-0.6641377071392671,-1.1403795707076967,-3.0821196846256544,0.3836641994648932,1.777245737042493
14.830996036529541,1.691204900238249,-0.6651239784473529,-1.1392696907073145,-3.084110975202217,0.3840979288011815,1.7791633986846154
14.932524919509888,1.6911618004176352,-0.6660844280080874,-1.1380948975134906,-3.086268119066212,0.3845306798742176,1.781059828461648
