Time (s),Gripper Velocity X,Gripper Velocity Y,Gripper Velocity Z,Reference Velocity X,Reference Velocity Y,Reference Velocity Z
122.56378388404846,-0.005698299929727578,-0.012109946568311153,-0.00916344105042486,-0.0033118001562165707,-0.007588601714742342,-0.011444745490810992
122.66461300849915,-0.005697911441324667,-0.012109088267272075,-0.00916241343072028,-0.0027555671977310078,-0.006314059114508308,-0.009522544771205791
122.76467704772949,-0.005696446993154903,-0.0121060506134158,-0.009158618347209855,-0.0027555671977310078,-0.006314059114508308,-0.009522544771205791
122.865229845047,-0.005689724774944674,-0.012091912647269228,-0.009141267695987472,-0.0027555671977310078,-0.006314059114508308,-0.009522544771205791
122.96534299850464,-0.0056748937354987195,-0.012060603596173875,-0.009103111974911782,-0.0027555671977310078,-0.006314059114508308,-0.009522544771205791
123.06807398796082,-0.005649118420436232,-0.012006118454470686,-0.009037115597924115,-0.0027555671977310078,-0.006314059114508308,-0.009522544771205791
123.16468691825867,-0.0056154020328849225,-0.011934830871973941,-0.008951347740828371,-0.0027555671977310078,-0.006314059114508308,-0.009522544771205791
123.26626801490784,-0.005569467569963108,-0.011837749605494809,-0.008835483911867396,-0.0027555671977310078,-0.006314059114508308,-0.009522544771205791
123.36565399169922,-0.005516568356686985,-0.011726039916268164,-0.008703416798619792,-0.0027555671977310078,-0.006314059114508308,-0.009522544771205791
123.46642088890076,-0.0054541373674521585,-0.011594344724399235,-0.008549376551132627,-0.0027555671977310078,-0.006314059114508308,-0.009522544771205791
123.56587290763855,-0.0053878523686469535,-0.011454692653110035,-0.008387924121472937,-0.0027555671977310078,-0.006314059114508308,-0.009522544771205791
123.66507005691528,-0.005320485865524709,-0.011312938783473179,-0.008225984640214038,-0.0027555671977310078,-0.006314059114508308,-0.009522544771205791
123.76665091514587,-0.005250632980644682,-0.011166129008043691,-0.008060287376873986,-0.0027555671977310078,-0.006314059114508308,-0.009522544771205791
123.86709189414978,-0.005185198178480433,-0.011028751604091497,-0.007907062862685733,-0.0027555671977310078,-0.006314059114508308,-0.009522544771205791
123.96611595153809,-0.00512539888871419,-0.01090331220593107,-0.007768677420500293,-0.0027555671977310078,-0.006314059114508308,-0.009522544771205791
124.0673189163208,-0.005073485162839677,-0.010794477062539451,-0.007649784758957992,-0.0027555671977310078,-0.006314059114508308,-0.009522544771205791
124.16693997383118,-0.0050311679099389215,-0.010705781618802652,-0.007553710613250178,-0.0027555671977310078,-0.006314059114508308,-0.009522544771205791
124.26911687850952,-0.004999959517543708,-0.0106403567446867,-0.007483335841922126,-0.0027555671977310078,-0.006314059114508308,-0.009522544771205791
124.36939001083374,-0.004978346092432812,-0.010595007998271868,-0.007434836238905535,-0.0027555671977310078,-0.006314059114508308,-0.009522544771205791
124.46939706802368,-0.0049669004417801236,-0.010570943130387292,-0.007409235045986781,-0.0027555671977310078,-0.006314059114508308,-0.009522544771205791
124.5693929195404,-0.004962855015718621,-0.01056239320028909,-0.007400203853831523,-0.0027555671977310078,-0.006314059114508308,-0.009522544771205791
124.66953992843628,-0.004962435615469405,-0.010561497256104342,-0.007399268692112964,-0.0021457539469014793,-0.004916743557218099,-0.007415184084128262
124.77184700965881,-0.004960922684637082,-0.0105584267849117,-0.007395850530222812,-0.0021457539469014793,-0.004916743557218099,-0.007415184084128262
124.8730878829956,-0.0049536859180400825,-0.010543534909649393,-0.007379540623278888,-0.0021457539469014793,-0.004916743557218099,-0.007415184084128262
124.97246503829956,-0.004938379126623681,-0.010511915355801706,-0.007345130902514218,-0.0021457539469014793,-0.004916743557218099,-0.007415184084128262
125.07328391075134,-0.0049126327952826055,-0.010458645183540505,-0.007287483798731709,-0.0021457539469014793,-0.004916743557218099,-0.007415184084128262
125.17373895645142,-0.004875237826881352,-0.01038121759714474,-0.0072042474486795,-0.0021457539469014793,-0.004916743557218099,-0.007415184084128262
125.27362298965454,-0.004828048663527481,-0.01028348786708512,-0.007100022377654442,-0.0021457539469014793,-0.004916743557218099,-0.007415184084128262
125.37376093864441,-0.004772842203031558,-0.010169159875921164,-0.006979215604987089,-0.0021457539469014793,-0.004916743557218099,-0.007415184084128262
125.47408294677734,-0.004709174331946216,-0.010037336912264855,-0.00684136912084401,-0.0021457539469014793,-0.004916743557218099,-0.007415184084128262
125.57338285446167,-0.0046404172629037595,-0.009895018364015825,-0.0066942422265471434,-0.0021457539469014793,-0.004916743557218099,-0.007415184084128262
125.67442107200623,-0.004567813056264637,-0.00974478261968141,-0.006540799742528827,-0.0021457539469014793,-0.004916743557218099,-0.007415184084128262
125.77383804321289,-0.004498487622484997,-0.009601368699031216,-0.0063960847951532755,-0.0021457539469014793,-0.004916743557218099,-0.007415184084128262
125.87313389778137,-0.004430986265039428,-0.009461752313916707,-0.006256831100287255,-0.0021457539469014793,-0.004916743557218099,-0.007415184084128262
125.9741039276123,-0.004368224133295737,-0.009331945135500463,-0.006128790682838044,-0.0021457539469014793,-0.004916743557218099,-0.007415184084128262
126.07498288154602,-0.0043149638806576395,-0.009221778169330185,-0.006021202603341247,-0.0021457539469014793,-0.004916743557218099,-0.007415184084128262
126.17582201957703,-0.004272368942498865,-0.009133644456764333,-0.005935854626975618,-0.0021457539469014793,-0.004916743557218099,-0.007415184084128262
126.27754402160645,-0.004239652002156144,-0.009065908460529522,-0.005870714738066391,-0.0021457539469014793,-0.004916743557218099,-0.007415184084128262
126.37636590003967,-0.0042175170725404455,-0.009020029952654562,-0.0058268472047690225,-0.0021457539469014793,-0.004916743557218099,-0.007415184084128262
126.47533988952637,-0.004205926623932541,-0.008995955430189363,-0.005803942624685452,-0.0021457539469014793,-0.004916743557218099,-0.007415184084128262
126.57720494270325,-0.004201572238372715,-0.008986865457665248,-0.005795349778761903,-0.0021457539469014793,-0.004916743557218099,-0.007415184084128262
126.67622804641724,-0.0042011631801767,-0.008986002046000469,-0.005794541520401394,-0.0014832349185109712,-0.0033986588909509143,-0.005125685531953871
126.77606892585754,-0.004199654222697997,-0.008982931301982735,-0.005791408615250856,-0.0014832349185109712,-0.0033986588909509143,-0.005125685531953871
126.87654185295105,-0.004192667335928622,-0.008968525872519425,-0.005776934206734194,-0.0014832349185109712,-0.0033986588909509143,-0.005125685531953871
126.97772002220154,-0.004176812625094557,-0.008935713387087698,-0.005744174406939741,-0.0014832349185109712,-0.0033986588909509143,-0.005125685531953871
127.07693195343018,-0.004151628951871138,-0.008883508441301388,-0.005692354999226207,-0.0014832349185109712,-0.0033986588909509143,-0.005125685531953871
127.17703485488892,-0.004114494094819702,-0.008806464756425835,-0.005616412142159847,-0.0014832349185109712,-0.0033986588909509143,-0.005125685531953871
127.27626085281372,-0.004068719472762874,-0.008711455527444173,-0.0055235535900637275,-0.0014832349185109712,-0.0033986588909509143,-0.005125685531953871
127.37680101394653,-0.0040130073586130376,-0.00859579745047389,-0.005411639684237198,-0.0014832349185109712,-0.0033986588909509143,-0.005125685531953871
127.47832107543945,-0.003950040613550584,-0.008465069465068408,-0.005286588292109505,-0.0014832349185109712,-0.0033986588909509143,-0.005125685531953871
127.5780770778656,-0.0038807619713886513,-0.008321235216420616,-0.005150732086129904,-0.0014832349185109712,-0.0033986588909509143,-0.005125685531953871
127.67754602432251,-0.0038119933706687315,-0.008178459069562199,-0.005017639116252351,-0.0014832349185109712,-0.0033986588909509143,-0.005125685531953871
127.77796697616577,-0.0037423645338912205,-0.008033891555165385,-0.004884641315782221,-0.0014832349185109712,-0.0033986588909509143,-0.005125685531953871
127.87888693809509,-0.003676040241222726,-0.007896171580478022,-0.004759576737134664,-0.0014832349185109712,-0.0033986588909509143,-0.005125685531953871
127.97892189025879,-0.003614460884099929,-0.007768280352010856,-0.004644855103691746,-0.0014832349185109712,-0.0033986588909509143,-0.005125685531953871
128.07908487319946,-0.0035622700237136645,-0.007659854766212715,-0.0045486629429451,-0.0014832349185109712,-0.0033986588909509143,-0.005125685531953871
128.1798779964447,-0.0035198276397719235,-0.007571641140307661,-0.004471133317691256,-0.0014832349185109712,-0.0033986588909509143,-0.005125685531953871
128.27846598625183,-0.0034885740045445457,-0.007506637941195704,-0.00441443776400497,-0.0014832349185109712,-0.0033986588909509143,-0.005125685531953871
128.3804738521576,-0.003466939267246109,-0.007461590709713348,-0.004375386926534379,-0.0014832349185109712,-0.0033986588909509143,-0.005125685531953871
128.48058700561523,-0.003455470183592831,-0.0074376610648722126,-0.0043547501529349955,-0.0014832349185109712,-0.0033986588909509143,-0.005125685531953871
128.58055305480957,-0.0034513678115642406,-0.007429060991498588,-0.004347379738243842,-0.0014832349185109712,-0.0033986588909509143,-0.005125685531953871
128.68078994750977,-0.003450969813704436,-0.0074282179136101086,-0.004346662862751871,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
128.78121399879456,-0.0034494344629415986,-0.007425028181463121,-0.004343664063183992,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
128.8818130493164,-0.0034425237765082096,-0.007410502788569229,-0.004330205221236222,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
128.98432993888855,-0.003426976877265317,-0.007377716564005664,-0.004300025421052862,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
129.08134484291077,-0.003402984942892175,-0.007327052120174108,-0.004253686963463019,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
129.18243384361267,-0.003367019476695234,-0.007251057826781011,-0.004184737715069621,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
129.2828779220581,-0.0033216877191926267,-0.007155255979183767,-0.0040986960408782545,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
129.38252186775208,-0.003268722839391596,-0.007043332290872739,-0.003999367231505093,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
129.48319792747498,-0.0032064484502847077,-0.006911768343344755,-0.0038842091925792802,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
129.58317399024963,-0.0031419478301283363,-0.00677554594978248,-0.0037667618627710165,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
129.68332195281982,-0.0030725911477326616,-0.006629119591584462,-0.003642513643697274,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
129.78362584114075,-0.003005131500418593,-0.006486745588008163,-0.0035236614318277524,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
129.88378190994263,-0.0029423518751040523,-0.00635430334646224,-0.003413399977577687,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
129.98267006874084,-0.002883514705417892,-0.006230159523110169,-0.003314276337349794,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
130.08388996124268,-0.0028317782400702047,-0.006121018327945487,-0.0032270755558447693,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
130.18431997299194,-0.0027905895190354427,-0.006034114265794186,-0.0031584412977941428,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
130.28220987319946,-0.0027602539125743336,-0.005970082493077899,-0.0031083363755029523,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
130.38509798049927,-0.002739565903746436,-0.005926378252069805,-0.0030743825066333057,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
130.48585200309753,-0.002728120804989209,-0.005902158611923077,-0.003055675062833058,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
130.58532285690308,-0.0027241405662186235,-0.005893700514687916,-0.0030491833725411694,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
130.68524885177612,-0.0027234810857671744,-0.005892568135186472,-0.0030483463433145282,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
130.7854528427124,-0.002722884474135998,-0.005898067632831986,-0.003049153476477845,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
130.88616585731506,-0.002716262985963545,-0.00587597349269719,-0.003034318966748723,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
130.98558688163757,-0.0026530300553142317,-0.005847811790214529,-0.002987878496368024,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
131.08571887016296,-0.0026779268416006526,-0.005792676602404121,-0.002965816366802601,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
131.18635606765747,-0.002642770161538572,-0.005717005981414407,-0.0029042044834629256,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
131.28620386123657,-0.002599485861485108,-0.005623367814348489,-0.002829091356406966,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
131.38860392570496,-0.0025468468826162606,-0.005504397410464817,-0.002734973760593634,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
