Time (s),Joint 1 Position REEMC,Joint 1 Position Whole Body,q_ref Joint 1,q_lb Joint 1,q_ub Joint 1,Joint 2 Position REEMC,Joint 2 Position Whole Body,q_ref Joint 2,q_lb Joint 2,q_ub Joint 2,Joint 3 Position REEMC,Joint 3 Position Whole Body,q_ref Joint 3,q_lb Joint 3,q_ub Joint 3,Joint 4 Position REEMC,Joint 4 Position Whole Body,q_ref Joint 4,q_lb Joint 4,q_ub Joint 4,Joint 5 Position REEMC,Joint 5 Position Whole Body,q_ref Joint 5,q_lb Joint 5,q_ub Joint 5,Joint 6 Position REEMC,Joint 6 Position Whole Body,q_ref Joint 6,q_lb Joint 6,q_ub Joint 6
8.165918111801147,1.6069822231128832,1.4380160570144653,2.0,0.0,1.7453292519943295,-0.3737242403141091,-0.3957762283137818,-0.8,0.0,6.283185307179586,-1.6103973333493435,-1.689375400543213,-1.8,0.0,6.283185307179586,-2.153726904855716,-1.7835413418211878,-0.9,0.0,6.283185307179586,0.21566939755503628,0.3118717074394226,1.653092622756958,0.0,6.283185307179586,1.0036023506949285,0.7096008658409119,-0.02,0.0,6.283185307179586
8.266503095626831,1.6158328692523463,1.454736351966858,2.0,0.0,1.7453292519943295,-0.3727590367015523,-0.39374907434497075,-0.8,0.0,6.283185307179586,-1.602690141893082,-1.6835904121398926,-1.8,0.0,6.283185307179586,-2.1811089057104955,-1.8127194843687953,-0.9,0.0,6.283185307179586,0.21344504549706433,0.30024072527885437,1.653092622756958,0.0,6.283185307179586,1.0239279712269969,0.7332068085670471,-0.02,0.0,6.283185307179586
8.369132041931152,1.6236603753053171,1.4695923328399658,2.0,0.0,1.7453292519943295,-0.37209666903911054,-0.3921157878688355,-0.8,0.0,6.283185307179586,-1.5952985862043993,-1.6781922578811646,-1.8,0.0,6.283185307179586,-2.206002796290651,-1.839639802972311,-0.9,0.0,6.283185307179586,0.21182718004640308,0.2902381718158722,1.653092622756958,0.0,6.283185307179586,1.042219454804715,0.7550614476203918,-0.02,0.0,6.283185307179586
8.470355033874512,1.631688948191616,1.4848792552947998,2.0,0.0,1.7453292519943295,-0.37186922473253115,-0.3904126447490235,-0.8,0.0,6.283185307179586,-1.5870000307644727,-1.672434687614441,-1.8,0.0,6.283185307179586,-2.232203198406843,-1.8685604534544886,-0.9,0.0,6.283185307179586,0.21054431662296924,0.2803210914134979,1.653092622756958,0.0,6.283185307179586,1.061390844162204,0.7784872651100159,-0.02,0.0,6.283185307179586
8.570061922073364,1.6388372244136247,1.4984841346740723,2.0,0.0,1.7453292519943295,-0.3721756593413099,-0.38887138784442143,-0.8,0.0,6.283185307179586,-1.5792238047178402,-1.6667627096176147,-1.8,0.0,6.283185307179586,-2.255824509688402,-1.895433088342184,-0.9,0.0,6.283185307179586,0.20971636381893474,0.2718639671802521,1.653092622756958,0.0,6.283185307179586,1.078972643216289,0.8001464009284973,-0.02,0.0,6.283185307179586
8.66791296005249,1.6462298865940295,1.5125869512557983,2.0,0.0,1.7453292519943295,-0.37301828161037376,-0.38732369363818364,-0.8,0.0,6.283185307179586,-1.5705694110497865,-1.66049063205719,-1.8,0.0,6.283185307179586,-2.2810410347509498,-1.9247776470580042,-0.9,0.0,6.283185307179586,0.2091888632701988,0.2632814049720764,1.653092622756958,0.0,6.283185307179586,1.0978650993502228,0.8237367272377014,-0.02,0.0,6.283185307179586
8.77015995979309,1.6527761154328389,1.5250385999679565,2.0,0.0,1.7453292519943295,-0.3742409749099677,-0.3858941358378907,-0.8,0.0,6.283185307179586,-1.5624305231918751,-1.6546980142593384,-1.8,0.0,6.283185307179586,-2.3036314215921383,-1.9514614544310511,-0.9,0.0,6.283185307179586,0.20901013476997288,0.25615018606185913,1.653092622756958,0.0,6.283185307179586,1.1149527764719531,0.845227837562561,-0.02,0.0,6.283185307179586
8.868083953857422,1.6594903111822392,1.5377894639968872,2.0,0.0,1.7453292519943295,-0.3763004458785951,-0.384310321216919,-0.8,0.0,6.283185307179586,-1.5533875217715531,-1.6483455896377563,-1.8,0.0,6.283185307179586,-2.3275372266873116,-1.9804092846312464,-0.9,0.0,6.283185307179586,0.20917159838977945,0.2491627186536789,1.653092622756958,0.0,6.283185307179586,1.1332871489505858,0.868206262588501,-0.02,0.0,6.283185307179586
8.967097997665405,1.6654551238285333,1.5490952730178833,2.0,0.0,1.7453292519943295,-0.37853013469891866,-0.3830123704722901,-0.8,0.0,6.283185307179586,-1.5448161997586298,-1.6424529552459717,-1.8,0.0,6.283185307179586,-2.349369133065728,-2.007033487359518,-0.9,0.0,6.283185307179586,0.2095826588877961,0.24328534305095673,1.653092622756958,0.0,6.283185307179586,1.1499338995352049,0.889089047908783,-0.02,0.0,6.283185307179586
9.070194005966187,1.671678424423013,1.5607938766479492,2.0,0.0,1.7453292519943295,-0.3815819405598287,-0.3816250127604981,-0.8,0.0,6.283185307179586,-1.535514671971672,-1.6356909275054932,-1.8,0.0,6.283185307179586,-2.372479029808234,-2.0357405147948207,-0.9,0.0,6.283185307179586,0.21031009312269408,0.23766718804836273,1.653092622756958,0.0,6.283185307179586,1.1681655285488783,0.9115923643112183,-0.02,0.0,6.283185307179586
